Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/is_success Max,eval/env_infos/final/is_success Mean,eval/env_infos/final/is_success Min,eval/env_infos/final/is_success Std,eval/env_infos/initial/is_success Max,eval/env_infos/initial/is_success Mean,eval/env_infos/initial/is_success Min,eval/env_infos/initial/is_success Std,eval/env_infos/is_success Max,eval/env_infos/is_success Mean,eval/env_infos/is_success Min,eval/env_infos/is_success Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/is_success Max,expl/env_infos/final/is_success Mean,expl/env_infos/final/is_success Min,expl/env_infos/final/is_success Std,expl/env_infos/initial/is_success Max,expl/env_infos/initial/is_success Mean,expl/env_infos/initial/is_success Min,expl/env_infos/initial/is_success Std,expl/env_infos/is_success Max,expl/env_infos/is_success Mean,expl/env_infos/is_success Min,expl/env_infos/is_success Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
2251,2251,0.18482397,0.027238762,-0.32136545,0.069047555,-999.4,5,-999.0,-999.4,-1000.0,0.48989794855663565,-0.0,-0.9994,-1.0,0.024487547856002243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.024487548,11260,11260000,1000,1000.0,1000,0.0,0.49096784,0.025148537,-0.45969942,0.11490631,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253,2253000,1000,1000.0,1000,0.0,1000000,0.0038056530174799263,20.004542292037513,4.356518288957886,0.958014233969152,0.01590008201310411,14.657642914098687,0.012589176010806113,46793.12646411406,7.194397039711475e-05,3.6207718949299306e-05,-0.5839639902114868,24.860361,6.9428954,-3.9537997,2.341509,100.03575,-99.90238,-100.02732,-100.06007,0.017440248,-99.90192,-100.02739,-100.07378,0.017974995,-99.90576,-100.034355,-100.0862,0.018320499,3.914109e-05,9.276859e-05,2252000,0.97281367,0.02579841,-0.9996072,0.09781116,-1.435037,-2.3813062,-2.6567736,0.20350963,0.23810655,0.094430394,0.07017427,0.020299919
2252,2252,0.95377374,0.013479666,-0.9996359,0.10477006,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11265,11265000,1000,1000.0,1000,0.0,0.54169166,0.022050794,-0.65029776,0.1244848,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254,2254000,1000,1000.0,1000,0.0,1000000,0.003762140986509621,19.847416554461233,4.350857726007234,0.9590879390016198,0.018252603011205792,14.49713225744199,0.018264649028424174,46813.7616543207,5.923898424953222e-05,2.929032052634284e-05,-7.1665472984313965,13.725627,6.313434,0.1658395,2.1139686,100.038925,-99.9333,-100.02652,-100.05743,0.016842874,-99.95362,-100.03746,-100.10851,0.018987885,-99.93082,-100.02941,-100.06806,0.017744178,0.00019295553,2.248669e-05,2253000,0.9230894,0.016902756,-0.9930613,0.10439646,-1.4220251,-2.345826,-2.7061024,0.21629095,0.24122503,0.09813394,0.066796646,0.022783032
2253,2253,0.8928369,0.030925192,-0.8955908,0.07173226,-999.6,5,-999.0,-999.6,-1000.0,0.48989794855663565,-0.0,-0.9996,-1.0,0.01999599959991998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,11270,11270000,1000,1000.0,1000,0.0,0.9050035,0.028757501,-0.98453003,0.121427454,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255,2255000,1000,1000.0,1000,0.0,1000000,0.003749182040337473,19.93035256321309,4.350230259995442,0.9556288070161827,0.019898955011740327,14.58214521309128,0.018618350033648312,46834.49172150274,8.17960244603455e-05,2.2707445168634877e-05,-2.402531623840332,10.325619,6.7753134,0.0966205,1.8451264,100.03961,-99.891136,-100.02445,-100.05513,0.019174958,-99.90261,-100.03647,-100.08561,0.021875264,-99.91933,-100.03367,-100.073715,0.020861175,0.0002593921,0.0001874413,2254000,0.9015303,0.030699125,-0.82324564,0.08306558,-1.6472318,-2.3681061,-2.6053438,0.19661167,0.19258226,0.095557764,0.07387773,0.019935967
2254,2254,0.8986882,0.019063111,-0.9964108,0.06880789,-999.6,5,-998.0,-999.6,-1000.0,0.8,-0.0,-0.9996,-1.0,0.01999599959991998,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,1.0,0.0004,0.0,0.019996,11275,11275000,1000,1000.0,1000,0.0,0.61067927,0.017856432,-0.6789367,0.11692704,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.031606961258558226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.031606965,2256,2256000,1000,1000.0,1000,0.0,1000000,0.003806961001828313,20.090211456932593,4.3556887049926445,0.9583063489990309,0.016637774999253452,14.740489945979789,0.01520559994969517,46855.3886536081,7.612101035192609e-05,1.9585946574807167e-05,-1.7924304008483887,9.822762,6.8346577,-0.789273,1.8714963,100.028046,-99.92057,-100.02429,-100.0573,0.019469427,-99.93192,-100.02516,-100.06273,0.019410135,-99.91426,-100.02669,-100.061615,0.01966626,2.4251181e-05,1.7939201e-05,2255000,0.22073314,0.01900662,-0.46728954,0.066313446,-1.7617108,-2.3791637,-2.6235278,0.19868222,0.17175078,0.09453766,0.07254648,0.01977599
2255,2255,0.95861006,0.006109136,-0.99852884,0.097788595,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11280,11280000,1000,1000.0,1000,0.0,0.5660832,0.012661454,-0.932343,0.11440351,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257,2257000,1000,1000.0,1000,0.0,1000000,0.003771845018491149,20.318486214149743,4.344925882993266,0.9577728459844366,0.016877065994776785,14.980065002164338,0.014989777992013842,46876.53525653778,8.379400242120028e-05,1.755175799189601e-05,0.7050070762634277,32.485565,7.0643826,-3.5459275,2.5886295,100.024506,-99.82224,-100.021126,-100.05612,0.027168449,-99.82384,-100.0204,-100.05821,0.026008354,-99.84748,-100.02533,-100.06086,0.02473497,2.0674337e-05,4.686453e-05,2256000,0.999209,0.004146003,-0.9999999,0.1168935,-0.68961114,-2.3702297,-2.6377373,0.22510102,0.50177115,0.09616288,0.07152292,0.027717171
2256,2256,0.6782384,0.024686953,-0.6373564,0.053865395,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,11285,11285000,1000,1000.0,1000,0.0,0.86340606,0.014686092,-0.90920466,0.12414287,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258,2258000,1000,1000.0,1000,0.0,1000000,0.003989595978055149,19.545394979417324,4.345283257018309,0.9671239909948781,0.023280813009478152,14.18778553843731,0.017848021001555026,46896.84904752858,8.37629777379334e-05,1.9049199181608856e-05,2.6060962677001953,20.08839,7.2397842,0.49518597,1.9068117,100.049324,-99.96895,-100.02484,-100.056145,0.016435139,-99.978714,-100.042305,-100.102425,0.020274496,-99.95294,-100.04887,-100.09877,0.01967072,0.00041353094,0.00072018884,2257000,0.9735549,0.019007355,-0.99807936,0.095739,-1.1228566,-2.401712,-2.722308,0.19852602,0.3253491,0.09246544,0.0657229,0.020247506
2257,2257,0.87057865,0.028382575,-0.97480273,0.056037962,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,11290,11290000,1000,1000.0,1000,0.0,0.6011395,0.029087473,-0.6566454,0.104304075,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259,2259000,1000,1000.0,1000,0.0,1000000,0.0037574180169031024,19.948500232188962,4.284733482985757,0.9409474540152587,0.018063088005874306,14.683586297207512,0.017320411978289485,46917.59917064413,9.207997936755419e-05,2.6640442229108885e-05,4.387753486633301,14.48074,7.4165688,-0.03549534,1.7602141,100.052536,-99.90871,-100.022644,-100.052925,0.021331882,-99.78739,-99.99436,-100.05191,0.03264867,-99.93675,-100.0537,-100.14776,0.028438559,0.001295202,0.0013913221,2258000,0.99103206,0.026555564,-0.99993163,0.0764854,-0.42535827,-2.4428918,-2.6813922,0.21167107,0.6535356,0.08916458,0.068467766,0.025671778
2258,2258,0.9812576,0.029974127,-0.9999831,0.065033905,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11295,11295000,1000,1000.0,1000,0.0,0.74727356,0.029324012,-0.96922225,0.10703136,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.03160696125855822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.03160696,2260,2260000,1000,1000.0,1000,0.0,1000000,0.0039458899991586804,19.520873845671304,4.350950288993772,0.9614055590354837,0.015549533010926098,14.176406005688477,0.012549096951261163,46937.88717702101,6.747199222445488e-05,3.839063720079139e-05,4.0575032234191895,29.63575,7.3990583,0.013054073,2.2483428,100.04019,-99.82614,-100.02327,-100.054214,0.023361042,-99.80217,-100.03749,-100.08225,0.025866034,-99.783615,-100.0374,-100.07974,0.027254744,0.00029286157,0.00034140577,2259000,0.9928931,0.022203432,-0.9997775,0.11744733,-1.4296416,-2.439841,-2.9299288,0.20214945,0.2393947,0.08905704,0.05340084,0.019461941
2259,2259,0.9691093,0.030632565,-0.99995154,0.0643468,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300,11300000,1000,1000.0,1000,0.0,0.9999999,-0.17733683,-1.0,0.3942032,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.03160696125855822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.031606965,2261,2261000,1000,1000.0,1000,0.0,1000000,0.0037417789571918547,19.445784443465527,4.285014454973862,0.9488489979994483,0.01566251297481358,14.180084579566028,0.012361033004708588,46958.09477435198,7.108598947525024e-05,4.4421172788133845e-05,-0.36261680722236633,11.017756,6.9638176,0.09888375,1.792401,100.04537,-99.913895,-100.02418,-100.05527,0.017431859,-99.91028,-100.03984,-100.13171,0.027268728,-99.88318,-100.005325,-100.0421,0.01813057,0.00058153155,0.0003701786,2260000,0.75626314,0.028069364,-0.94382334,0.0814128,-1.7273619,-2.3749104,-2.679113,0.19412404,0.17775272,0.094841644,0.068624005,0.019224856
2260,2260,0.56179154,0.028709399,-0.6875935,0.05379693,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140723,11305,11305000,1000,1000.0,1000,0.0,0.46020797,0.028990125,-0.38947466,0.110149555,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262,2262000,1000,1000.0,1000,0.0,1000000,0.003764829016290605,20.236065155128017,4.29550858103903,0.9482646959950216,0.015444591990672052,14.960604981111828,0.01240688399411738,46979.15298648516,7.059198105707765e-05,3.908586222678423e-05,1.6541262865066528,85.11464,7.1629725,1.0547309,5.1390786,100.0228,-99.89193,-100.02164,-100.055084,0.02052444,-99.802505,-100.00155,-100.06891,0.030712346,-99.88899,-100.019646,-100.102295,0.025081402,0.0007291666,0.00028278338,2261000,1.0,0.02096788,-1.0,0.110149905,0.48463938,-2.3592408,-2.6389918,0.23688403,1.6235894,0.09848886,0.071433246,0.056479197
2261,2261,0.9396308,0.03903372,-0.99981874,0.059823383,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140723,11310,11310000,1000,1000.0,1000,0.0,0.7711222,0.037805784,-0.98135275,0.10878742,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263,2263000,1000,1000.0,1000,0.0,1000000,0.003914120025001466,19.999011643230915,4.292208246013615,0.9420858609955758,0.01619294803822413,14.73062794917496,0.013920557976234704,46999.96474521776,6.196100730448961e-05,4.1158946260111406e-05,2.685446262359619,56.428635,7.265937,-1.1593323,3.9442368,100.05066,-99.81984,-100.0239,-100.05628,0.022751445,-99.84204,-100.03901,-100.072815,0.024291156,-99.82784,-100.04866,-100.08878,0.02851431,0.00027633787,0.0008586855,2262000,0.9999364,0.03851343,-0.9999999,0.12903234,0.42937922,-2.3799117,-2.6734817,0.22989938,1.5363035,0.095965214,0.06901153,0.047845237
2262,2262,0.7499037,0.031640917,-0.9970256,0.058534164,-999.6,5,-999.0,-999.6,-1000.0,0.48989794855663565,-0.0,-0.9996,-1.0,0.019995999599919982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,11315,11315000,1000,1000.0,1000,0.0,0.42609814,0.031353384,-0.44215187,0.10986933,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264,2264000,1000,1000.0,1000,0.0,1000000,0.004182011994998902,20.3251320735435,4.381693909002934,0.954375681001693,0.01714707602513954,14.951713479473256,0.015925492043606937,47021.10917191295,9.442400187253952e-05,3.949503297917545e-05,0.27382034063339233,9.928363,7.027006,-1.110994,1.9878968,100.03062,-99.91315,-100.02289,-100.05145,0.018164318,-99.90775,-100.013504,-100.0549,0.01987309,-99.924995,-100.031166,-100.09768,0.019687677,0.00014615135,0.00010580945,2263000,0.13919441,0.031238314,-0.30013952,0.057173308,-1.858989,-2.4073727,-2.672515,0.20041864,0.1558301,0.091924846,0.06907828,0.019134022
2263,2263,0.26514372,0.031716783,-0.5701332,0.058965437,-999.6,5,-998.0,-999.6,-1000.0,0.8,-0.0,-0.9996,-1.0,0.019995999599919982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,11320,11320000,1000,1000.0,1000,0.0,0.43653756,0.032448094,-0.38951904,0.11036668,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265,2265000,1000,1000.0,1000,0.0,1000000,0.0039561239536851645,20.036275996710174,4.3489369450253434,0.955677822988946,0.015934708004351705,14.699105225736275,0.01259552501142025,47041.947256509855,6.964599015191197e-05,3.7536814488703385e-05,2.3955116271972656,21.204437,7.2350802,1.5062723,1.8895634,100.043106,-99.898254,-100.02095,-100.0506,0.01813264,-99.884155,-100.02696,-100.07048,0.020632964,-99.84712,-100.04288,-100.0925,0.02451644,0.00010165726,0.00066703494,2264000,0.98287505,0.029009433,-0.99998933,0.094131306,-1.0018613,-2.3798811,-2.6569698,0.21062706,0.3671953,0.09476297,0.0701605,0.022422746
2264,2264,0.9476644,0.03227824,-0.9948157,0.062300574,-999.4,5,-998.0,-999.4,-1000.0,0.8,-0.0,-0.9994,-1.0,0.024487547856002243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.024487548,11325,11325000,1000,1000.0,1000,0.0,0.4917323,0.032568306,-0.47975752,0.10882748,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266,2266000,1000,1000.0,1000,0.0,1000000,0.003822667000349611,20.493652132106945,4.302221879013814,0.9431354679982178,0.017448488040827215,15.209990868985187,0.016940896050073206,47063.28630744532,9.186501847580075e-05,3.402331640245393e-05,3.3889780044555664,41.92942,7.3293962,1.624325,2.8403854,100.05369,-99.8422,-100.022415,-100.05244,0.021135725,-99.853165,-100.01869,-100.05394,0.021589587,-99.907005,-100.05435,-100.09088,0.02160062,4.0092353e-05,0.0010506087,2265000,0.9999761,0.035811953,-0.99961144,0.10500751,-1.062115,-2.407984,-2.7241704,0.21707568,0.34572384,0.092274666,0.0656006,0.022453584
2265,2265,0.61086607,0.03268563,-0.92647284,0.06203623,-999.8,5,-999.0,-999.8,-1000.0,0.4000000000000001,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140721,11330,11330000,1000,1000.0,1000,0.0,0.8972574,0.031154584,-0.99750143,0.11513832,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267,2267000,1000,1000.0,1000,0.0,1000000,0.0039560169680044055,20.138819505285937,4.335721105977427,0.9539371490245685,0.029021108988672495,14.80008604429895,0.01601305801887065,47084.239240438095,8.50220094434917e-05,4.195304791210219e-05,3.3199665546417236,56.26671,7.329396,-0.29662442,3.8855813,100.021286,-99.84004,-100.01826,-100.050316,0.025826024,-99.56266,-100.00538,-100.07449,0.04212343,-99.63784,-100.0235,-100.08224,0.038860574,0.0008681941,0.0005348872,2266000,0.9999657,0.029647121,-0.9999999,0.13426074,0.7442818,-2.3955712,-3.7354689,0.26099834,2.1049292,0.09578216,0.02386198,0.06338794
2266,2266,0.809446,0.03666338,-0.80913186,0.068570234,-999.6,5,-999.0,-999.6,-1000.0,0.48989794855663565,-0.0,-0.9996,-1.0,0.019995999599919982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,11335,11335000,1000,1000.0,1000,0.0,0.9060151,0.031947523,-0.99986666,0.13139658,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268,2268000,1000,1000.0,1000,0.0,1000000,0.0037707489682361484,19.899289478897117,4.28289912303444,0.947965276951436,0.01604369201231748,14.634966843004804,0.013548288960009813,47104.93557074253,9.550596587359905e-05,4.576534411171451e-05,-2.757617235183716,9.585734,6.724017,-0.3653586,1.9212404,100.03517,-99.83499,-100.0209,-100.0482,0.019435387,-99.845024,-100.031685,-100.06316,0.020730626,-99.86195,-100.03225,-100.07588,0.021077272,0.0001541163,0.00020377376,2267000,0.6075381,0.03599414,-0.6954999,0.071831994,-1.654741,-2.3768764,-2.6594021,0.20113175,0.19114155,0.09478041,0.069990054,0.01975932
2267,2267,0.96381164,0.03550507,-0.9997583,0.08098867,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11340,11340000,1000,1000.0,1000,0.0,0.43870866,0.037404872,-0.38238332,0.11947081,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269,2269000,1000,1000.0,1000,0.0,1000000,0.003811884962487966,20.555716975126415,4.352613556024153,0.9554852930014022,0.02795453800354153,15.19817299413262,0.017582161002792418,47126.337993227586,9.654799941927195e-05,3.612649015849456e-05,-1.909944772720337,10.111023,6.8132725,-4.740945,1.9397502,100.0157,-99.02827,-100.01459,-100.04553,0.063797764,-99.94194,-100.01004,-100.04064,0.016133482,-99.92144,-100.01651,-100.0523,0.016697416,0.003868717,0.0038761615,2268000,0.7409272,0.035493694,-0.6727687,0.08460074,-1.7821523,-2.3724256,-2.6647613,0.19948898,0.16827558,0.09518794,0.06961597,0.019906214
2268,2268,0.8512986,0.02896463,-0.99801314,0.06807756,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11345,11345000,1000,1000.0,1000,0.0,0.44625664,0.03026714,-0.4111027,0.10942848,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270,2270000,1000,1000.0,1000,0.0,1000000,0.003752032993361354,20.123729131068103,4.274589342996478,0.9381375670200214,0.028842120023909956,14.86393254401628,0.014403733017388731,47147.27648897667,7.179100066423416e-05,3.373324580024928e-05,1.5597882270812988,9.935439,7.1514797,0.96734107,1.6781138,100.06995,-99.94882,-100.019226,-100.046776,0.0155086005,-99.953514,-100.04805,-100.08552,0.01820558,-99.98607,-100.069855,-100.10603,0.01803204,0.00086612895,0.002585598,2269000,0.35040146,0.027575193,-0.51985097,0.07067875,-1.6245877,-2.4194589,-2.686932,0.2022454,0.19699289,0.09085846,0.06808951,0.019180022
2269,2269,0.80738366,0.035255037,-0.7189963,0.06590102,-999.4,5,-999.0,-999.4,-1000.0,0.48989794855663565,-0.0,-0.9994,-1.0,0.024487547856002243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.024487548,11350,11350000,1000,1000.0,1000,0.0,0.7769359,0.03383946,-0.9806963,0.115627505,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271,2271000,1000,1000.0,1000,0.0,1000000,0.0037940809852443635,19.86061064444948,4.34937072097091,0.9575647889869288,0.015739635040517896,14.521691064466722,0.012379613996017724,47167.9279229893,7.07400031387806e-05,4.242846989654936e-05,3.0717720985412598,44.244835,7.305112,0.086508155,3.3069768,100.029686,-99.83843,-100.01851,-100.047775,0.022871256,-99.836464,-100.02296,-100.0602,0.026567405,-99.86937,-100.02144,-100.07916,0.023431463,0.0001610282,0.00030826367,2270000,0.9999984,0.035608735,-0.9999644,0.14674135,-0.36991063,-2.3784826,-2.743854,0.24172255,0.6907961,0.09599694,0.064321965,0.033824675
2270,2270,0.9737128,0.025706507,-0.99993485,0.08212514,-999.4,5,-998.0,-999.4,-1000.0,0.8,-0.0,-0.9994,-1.0,0.024487547856002243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.024487548,11355,11355000,1000,1000.0,1000,0.0,0.48112324,0.027226318,-0.5300642,0.11500283,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272,2272000,1000,1000.0,1000,0.0,1000000,0.003783755993936211,19.712058484496083,4.272277342970483,0.9413518339861184,0.015855787962209433,14.466183165553957,0.012534225010313094,47188.43018538511,7.237301906570792e-05,4.819615060114302e-05,1.8617587089538574,20.23627,7.187295,-1.4437687,2.0735586,100.02367,-99.907585,-100.02139,-100.04735,0.01609025,-99.91213,-100.02439,-100.05379,0.016187444,-99.934715,-100.01657,-100.046616,0.015945379,3.0133837e-05,4.045452e-05,2271000,0.99796546,0.022020612,-0.9969719,0.12676941,-1.1963695,-2.407516,-2.7730892,0.2211206,0.30228966,0.092384174,0.06246873,0.022404058
2271,2271,0.6158551,0.032633904,-0.9351874,0.067600854,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11360,11360000,1000,1000.0,1000,0.0,0.41869572,0.03293562,-0.40688846,0.11417295,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273,2273000,1000,1000.0,1000,0.0,1000000,0.0037876060232520103,20.115938844857737,4.34170395496767,0.9509412890183739,0.019293894001748413,14.781735935830511,0.018317196983844042,47209.354646070686,0.00015896803233772516,5.597696508630179e-05,5.328490257263184,125.67237,7.544247,-0.5183958,7.6258593,100.028854,-99.90606,-100.021675,-100.04809,0.018029336,-99.85327,-100.00864,-100.042274,0.019701753,-99.90026,-100.02963,-100.07308,0.019586455,0.00019741272,8.2524035e-05,2272000,1.0,0.03319356,-1.0,0.097363345,2.0,-2.3829727,-2.6593387,0.3010331,7.389056,0.109845854,0.069994494,0.3220113
